neuron_id,degree,clust,page_rank,session,state,bin_width,neuron_type,in_ensemble,response_bs,phase_lock_delta,phase_lock_theta
2494,0.016850634055637304,0.040400673633796305,0.024798141174961298,acute_14,sw,0.5,SIR,True,inhibited,True,False
2496,0.02586922865182287,0.04481755317544934,0.03309193593073752,acute_14,sw,0.5,SR,True,inhibited,True,False
2503,0.11518360286684319,0.1639632418949068,0.0822130983440677,acute_14,sw,0.5,SIR,True,no_response,False,False
2524,0.3194173234177553,0.27390232977178064,0.04191444457183209,acute_12,sw,0.5,SR,,activated,True,True
2525,0.3111510635386938,0.2874528894506975,0.04104092988561234,acute_12,sw,0.5,SR,,activated,True,False
2526,0.2461466678101523,0.24707347777002628,0.033402279099746246,acute_12,sw,0.5,SR,,activated,True,False
2527,0.21777910240631948,0.237215094523301,0.029779539815623274,acute_12,sw,0.5,SR,,activated,False,False
2528,0.26119422003927967,0.27015773897014334,0.03482939333699019,acute_12,sw,0.5,SR,,no_response,True,True
2529,0.28861023226095767,0.28769255880254374,0.03800243724810686,acute_12,sw,0.5,SIR,,activated,False,True
2531,0.2154731854583502,0.24083082366344277,0.029571373783374086,acute_12,sw,0.5,SR,,no_response,True,True
2542,0.06311666404775142,0.0977718120096342,0.013145091522612264,acute_12,sw,0.5,SIR,,no_response,True,True
2544,0.2911342356902042,0.27405237001338445,0.038491023070557344,acute_12,sw,0.5,SIR,,activated,True,False
2546,0.08748794767021915,0.13824727759289376,0.014308477376519033,acute_12,sw,0.5,SIR,,no_response,False,False
2548,0.24747304701776296,0.24311477550005284,0.033782174809469157,acute_12,sw,0.5,SR,,activated,True,False
2551,0.2474791345213111,0.24331649016167833,0.03383733152478754,acute_12,sw,0.5,SR,,activated,True,False
2555,0.17060253838540693,0.19849378783244742,0.024171508796440238,acute_12,sw,0.5,SR,,inhibited,True,False
2558,0.09889223276569871,0.12869207340613126,0.016753225274264965,acute_12,sw,0.5,SR,,inhibited,True,False
2559,0.2747100061620424,0.26121144629196563,0.03653655783855464,acute_12,sw,0.5,SIR,,no_response,True,True
2560,0.3453593075208164,0.3173797547400098,0.04475225575394684,acute_12,sw,0.5,SR,,activated,True,False
2562,0.13818413646156785,0.19311190186504124,0.02019532173838233,acute_12,sw,0.5,SR,,activated,True,True
2563,0.21308094452510512,0.2106185812408607,0.0298435294421895,acute_12,sw,0.5,SR,,activated,False,False
2564,0.026428581744957953,0.06974681863081993,0.007228760828793983,acute_12,sw,0.5,SIR,,no_response,True,True
2566,0.21430725710275284,0.19816258577026538,0.03153697366596907,acute_12,sw,0.5,SR,,activated,True,True
2567,0.2047688351476902,0.19308418024766497,0.029111009301846544,acute_12,sw,0.5,SR,,no_response,False,True
2568,0.06171105274488237,0.10786926212037877,0.011568317537511601,acute_12,sw,0.5,SIR,,activated,True,False
2569,0.2539280102187055,0.2636910937606206,0.03393961809653449,acute_12,sw,0.5,SR,,activated,True,False
2570,0.28221765411344635,0.26869413982472456,0.03771852366878876,acute_12,sw,0.5,SIR,,activated,True,True
2571,0.29910524442431924,0.26532923611229847,0.040186178199570786,acute_12,sw,0.5,SR,,activated,True,True
2573,0.21666898351884226,0.21030101557476508,0.030647812415615896,acute_12,sw,0.5,SR,,activated,True,False
2574,0.0009006681247620842,0.0270057624795465,0.00463987693793532,acute_12,sw,0.5,SR,,inhibited,True,True
2575,0.27891809101996246,0.29424135246566013,0.03679255859587739,acute_12,sw,0.5,SR,,activated,True,False
2577,0.17760980265749535,0.18575243717201526,0.026120469942614084,acute_12,sw,0.5,SR,,no_response,True,False
2578,0.35386362698947,0.3086497807511241,0.045786896254117256,acute_12,sw,0.5,SR,,inhibited,True,False
2585,0.035440481848728514,0.0810486442294583,0.01146427637040399,acute_12,sw,0.5,SIR,,inhibited,True,False
2586,0.17204433885595308,0.18001161867226656,0.025871502894187715,acute_12,sw,0.5,SIR,,no_response,True,True
2587,0.010568000779373282,0.039800956908819844,0.008696700592827592,acute_12,sw,0.5,SIR,,inhibited,False,True
2588,0.11090385525734307,0.16134131841805205,0.017163310444998383,acute_12,sw,0.5,SIR,,activated,True,False
2589,0.007361562124291353,0.031156135154431,0.0056716236003411585,acute_12,sw,0.5,SR,,no_response,True,True
2590,0.2994377533379176,0.24787336757776032,0.041498695763057133,acute_12,sw,0.5,SIR,,activated,True,True
2592,0.08636130646356399,0.21259430897184722,0.029827409085233958,acute_11,sw,0.5,FF,True,inhibited,True,False
2593,0.09059073028061643,0.10059801987575509,0.030356961858459493,acute_11,sw,0.5,FF,True,inhibited,True,True
2594,0.09904873313573295,0.10589270759863952,0.03214904855692598,acute_11,sw,0.5,SIR,True,no_response,True,True
2595,0.11220796517680387,0.0733176618199157,0.0351605470707215,acute_11,sw,0.5,SIR,True,activated,True,True
2596,0.12119146118551712,0.11414400267134826,0.03864538731335417,acute_11,sw,0.5,FF,True,no_response,True,True
2598,0.08089343622220223,0.16195461667119587,0.027661933773412466,acute_11,sw,0.5,SR,True,inhibited,True,True
2601,0.11425600325044337,0.08386230537820778,0.0352792402953665,acute_11,sw,0.5,SIR,True,activated,True,True
2603,0.12400892020960397,0.10375258377491049,0.0380419512896396,acute_11,sw,0.5,SIR,True,activated,True,False
2604,0.08151594761485112,0.0725102204453693,0.02830162073642007,acute_11,sw,0.5,SR,True,activated,True,True
2605,0.12798324158609234,0.09771508485215545,0.0393569892826239,acute_11,sw,0.5,SIR,True,activated,True,False
2606,0.04735883347891564,0.06987386964698399,0.018070413321409486,acute_11,sw,0.5,SIR,True,inhibited,True,True
2607,0.11241643740063241,0.13678564773287732,0.03632484970232497,acute_11,sw,0.5,FF,True,inhibited,True,True
2608,0.08271504863339561,0.135526745252388,0.027683977711636328,acute_11,sw,0.5,SIR,True,inhibited,True,False
2609,0.11438832071630116,0.09903631991059651,0.03534055808476169,acute_11,sw,0.5,SIR,True,activated,True,True
2610,0.04626507804869929,0.09011846963909571,0.018326572383300765,acute_11,sw,0.5,FF,True,inhibited,True,True
2611,0.09244209618656514,0.12854886227568443,0.03414209847732362,acute_11,sw,0.5,FF,True,inhibited,True,True
2612,0.024942930673963127,0.042886468204429096,0.012395092903317185,acute_11,sw,0.5,SR,True,activated,True,True
2613,0.06267032464670416,0.08349090464587998,0.024785229806540264,acute_11,sw,0.5,FF,True,inhibited,True,True
2616,0.053683908706691416,0.10085036867432684,0.019814760355296845,acute_11,sw,0.5,FF,True,inhibited,True,True
2617,0.1047456260260414,0.10569063884524726,0.031386003011803124,acute_11,sw,0.5,SIR,True,activated,True,True
2618,0.11867493701085327,0.08784185446371195,0.03473675649201148,acute_11,sw,0.5,SIR,True,activated,True,True
2619,0.11619548464984854,0.10707018249564983,0.0343094551296522,acute_11,sw,0.5,SIR,True,activated,True,False
2620,0.12051561745606927,0.08747064281304934,0.035128259190011495,acute_11,sw,0.5,SIR,True,activated,True,True
2621,0.08038781812685797,0.07805895285888298,0.026514468268435582,acute_11,sw,0.5,SIR,True,no_response,True,True
2622,0.12540029306371414,0.15511221746204032,0.03704164171512336,acute_11,sw,0.5,SR,True,activated,True,True
2623,0.10961816318012338,0.08457325795102931,0.03787789407089005,acute_11,sw,0.5,FF,True,inhibited,True,True
2624,0.08611871722754294,0.0711006828684276,0.030660633060494165,acute_11,sw,0.5,FF,True,inhibited,True,True
2625,0.08922030440766116,0.07764107894031333,0.03149017270782158,acute_11,sw,0.5,SR,True,inhibited,True,True
2626,0.14000226525178086,0.09460851040974208,0.04280238782416434,acute_11,sw,0.5,SIR,True,activated,True,True
2627,0.059026075576309615,0.06363494897353204,0.021842321147873968,acute_11,sw,0.5,SIR,True,activated,True,False
2628,0.0439723132122306,0.04951636966470403,0.017885040195218183,acute_11,sw,0.5,SIR,True,no_response,True,True
2629,0.08192331249465043,0.06928284127882173,0.02767463429009778,acute_11,sw,0.5,SIR,True,activated,True,False
2630,0.03679822734187933,0.08891923178052724,0.016682075767131845,acute_11,sw,0.5,FF,True,activated,True,True
2634,0.025841025788106296,0.051406743901489735,0.012303615121202142,acute_11,sw,0.5,SIR,True,no_response,True,True
1,0.21153627872172853,0.18238169222879086,0.2389809020923889,ESHOCK_03_LOC1,act,0.5,SIR,True,activated,True,False
4,0.14402273768508306,0.11293536656987785,0.19017522807119658,ESHOCK_03_LOC1,act,0.5,SIR,True,inhibited,False,False
5,0.2126135577969594,0.18117084781337858,0.2402132938857112,ESHOCK_03_LOC1,act,0.5,FF,True,inhibited,True,False
6,0.11639409269710946,0.1260786067051778,0.15449435203156547,ESHOCK_03_LOC1,act,0.5,SIR,True,inhibited,False,False
8,0.12998482028156494,0.2701925792605908,0.17613622391913789,ESHOCK_03_LOC1,act,0.5,SR,True,inhibited,True,True
9,0.16772005192522835,0.273848854524363,0.04569065125251261,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,True
12,0.1266012692511364,0.2270316948232436,0.03649591158865927,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,False
17,0.24356260851157321,0.378523138057163,0.0643180745395974,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,True
18,0.21432771660476718,0.31886948136904175,0.05709263424049079,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,True
22,0.056852047826083656,0.15590106921105534,0.03608167264711696,ESHOCK_04_LOC1,act,0.5,SR,True,activated,True,True
27,0.05479099638999845,0.09114621833275072,0.0281849468326256,ESHOCK_04_LOC1,act,0.5,SIR,True,no_response,True,True
31,0.260963491136688,0.3538106030758896,0.0681325643981279,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,False
32,0.2472635995963416,0.34517235070149577,0.06481799395010072,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,True
33,0.11975219149208306,0.20018035951933325,0.03548268215815171,ESHOCK_04_LOC1,act,0.5,SIR,True,no_response,True,True
34,0.07749326208827333,0.15649850188433564,0.027709107619872622,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,True
35,0.11785590836813799,0.24356755774942357,0.03415040695135979,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,False,False
36,0.061606298840002155,0.17617342962520532,0.035726810587984305,ESHOCK_04_LOC1,act,0.5,SR,True,activated,True,True
37,0.07277868593183168,0.12228492163573151,0.03034068272893852,ESHOCK_04_LOC1,act,0.5,SR,True,inhibited,True,True
38,0.061218594823391946,0.15006382095679227,0.028740948070216852,ESHOCK_04_LOC1,act,0.5,SR,True,activated,True,True
39,0.27588307679780716,0.3676672335265189,0.07151467201694675,ESHOCK_04_LOC1,act,0.5,SR,True,inhibited,True,True
40,0.2620963659419237,0.3621900423100757,0.06896473263760956,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,False
41,0.022730825096944945,0.08581099916759657,0.017562461430960803,ESHOCK_04_LOC1,act,0.5,FF,True,activated,True,True
42,0.12536460433436486,0.19702872723711135,0.040334105813630554,ESHOCK_04_LOC1,act,0.5,FF,True,inhibited,True,True
43,0.22264862354345075,0.32234209349468795,0.05967409579685343,ESHOCK_04_LOC1,act,0.5,FF,True,inhibited,True,True
44,0.034038171746312317,0.06670714392804732,0.01843547498459434,ESHOCK_04_LOC1,act,0.5,SIR,True,inhibited,True,True
45,0.07545791235374957,0.13774889154811057,0.026328930466309252,ESHOCK_04_LOC1,act,0.5,FF,True,inhibited,True,True
46,0.26992377944686125,0.3594319925411502,0.0700400431515632,ESHOCK_04_LOC1,act,0.5,FF,True,inhibited,True,True
47,0.055297738010802594,0.11455899405348212,0.03418039613577667,ESHOCK_04_LOC1,act,0.5,SR,True,activated,False,True
48,0.06638521255205153,0.1857190670224502,0.04612085194042319,ESHOCK_06_LOC1,act,0.5,SR,True,inhibited,True,True
49,0.12248620360602781,0.14294209543254033,0.08005477702882009,ESHOCK_06_LOC1,act,0.5,FF,True,activated,True,True
50,0.07195486084699725,0.30162412536514144,0.04979260255539795,ESHOCK_06_LOC1,act,0.5,SR,True,inhibited,True,True
51,0.026726242866291192,0.14731608553438708,0.02394818124910376,ESHOCK_06_LOC1,act,0.5,SR,True,no_response,True,True
52,0.07969798328987802,0.2098953232135684,0.05473175452943572,ESHOCK_06_LOC1,act,0.5,SR,True,no_response,True,True
54,0.06146278164087618,0.2233243652545209,0.043456672636897446,ESHOCK_06_LOC1,act,0.5,SR,True,inhibited,True,True
55,0.036560631578363985,0.12773444672631978,0.028661835026047217,ESHOCK_06_LOC1,act,0.5,SR,True,inhibited,True,True
57,0.10402258460551918,0.17211280613292393,0.06802104382994575,ESHOCK_06_LOC1,act,0.5,FF,True,activated,True,True
58,0.09056011679266841,0.19467533291170433,0.06403459232012765,ESHOCK_06_LOC1,act,0.5,SR,True,activated,True,True
59,0.04625595640697364,0.08662678469357604,0.03353944723843848,ESHOCK_06_LOC1,act,0.5,SIR,True,activated,True,False
60,0.07405901771744682,0.14281388166699913,0.050101075334673395,ESHOCK_06_LOC1,act,0.5,SR,True,no_response,True,True
62,0.07447200935130156,0.13544398081859033,0.05213660997195339,ESHOCK_06_LOC1,act,0.5,FF,True,activated,True,True
63,0.01612937204258277,0.04472728303288989,0.016441568101702476,ESHOCK_06_LOC1,act,0.5,SR,True,no_response,False,False
64,0.09003505948763421,0.14545257590807437,0.06116085831394477,ESHOCK_06_LOC1,act,0.5,SIR,True,no_response,True,True
69,0.06418973726568954,0.1084193612968247,0.04631996886178672,ESHOCK_06_LOC1,act,0.5,SIR,True,activated,True,True
70,0.05689312690788931,0.1923716663128443,0.04260044824877736,ESHOCK_06_LOC1,act,0.5,SR,True,activated,True,True
71,0.015110376374902191,0.04098192346392673,0.015788310406112952,ESHOCK_06_LOC1,act,0.5,SR,True,no_response,False,False
73,0.0488965271152115,0.18127777581306437,0.0358800432023608,ESHOCK_06_LOC1,act,0.5,SR,True,inhibited,True,True
74,0.03267660179628842,0.1634795476246244,0.027959215720072216,ESHOCK_06_LOC1,act,0.5,SR,True,inhibited,True,True
75,0.08756378719229006,0.16376791125133972,0.05821674143080684,ESHOCK_06_LOC1,act,0.5,SR,True,activated,True,True
76,0.04461066743346569,0.20332433006189604,0.03570651781249789,ESHOCK_06_LOC1,act,0.5,SIR,True,no_response,True,True
77,0.09328544933193599,0.17440092143796262,0.06532688424067402,ESHOCK_06_LOC1,act,0.5,SIR,True,activated,True,True
81,0.02272202790920675,0.07010160945047234,0.03185225761754996,ESHOCK_07_LOC1,act,0.5,SIR,True,inhibited,True,True
82,0.013830204784842119,0.07634930907726448,0.023602477853644374,ESHOCK_07_LOC1,act,0.5,SIR,True,activated,False,False
84,0.05131041821869631,0.09266610331756327,0.055355113931281466,ESHOCK_07_LOC1,act,0.5,SR,True,activated,True,False
85,0.03792094884722245,0.05316998088088185,0.04636994854558074,ESHOCK_07_LOC1,act,0.5,SR,True,activated,True,True
86,0.14222230909058672,0.18027755243137805,0.11592894416124451,ESHOCK_07_LOC1,act,0.5,SR,True,activated,True,True
88,0.11917434141777547,0.20169213994562749,0.10035083077029597,ESHOCK_07_LOC1,act,0.5,FF,True,activated,True,True
89,0.12106580977703288,0.1535938740315354,0.10330117145739841,ESHOCK_07_LOC1,act,0.5,SR,True,no_response,True,True
90,0.028070501984081103,0.14083928467052045,0.035477114644930745,ESHOCK_07_LOC1,act,0.5,FF,True,activated,True,True
91,0.0443748702491982,0.09767247801029319,0.047539649617339495,ESHOCK_07_LOC1,act,0.5,FF,True,activated,True,True
92,0.1117921519671907,0.19307475058130286,0.09264557663684506,ESHOCK_07_LOC1,act,0.5,SIR,True,activated,True,True
93,0.12272863353937949,0.1667866998656105,0.10506869983992512,ESHOCK_07_LOC1,act,0.5,SR,True,activated,True,True
94,0.1452941533378189,0.1933740207946838,0.11638459587067804,ESHOCK_07_LOC1,act,0.5,SIR,True,activated,True,True
95,0.15881782392936275,0.17844184734324584,0.12612361905328612,ESHOCK_07_LOC1,act,0.5,SIR,True,activated,True,True
97,0.021200917463550004,0.020102156675604384,0.02091462311532864,ESHOCK_08_LOC1,act,0.5,FF,,activated,False,True
98,0.08414656013444673,0.08854795339431012,0.04707719455794206,ESHOCK_08_LOC1,act,0.5,FF,,inhibited,True,True
99,0.02159273963435787,0.021523397251787042,0.021250512156775696,ESHOCK_08_LOC1,act,0.5,SIR,,inhibited,True,True
100,0.15830492269893315,0.1531915534459638,0.06584065971554781,ESHOCK_08_LOC1,act,0.5,SIR,,no_response,True,False
101,0.05726532561820653,0.055004126767668644,0.03590390974177502,ESHOCK_08_LOC1,act,0.5,FF,,activated,True,False
102,0.02224622962259052,0.051384848413590464,0.016555360693482048,ESHOCK_08_LOC1,act,0.5,SR,,activated,True,True
104,0.02851602132312307,0.043058612603106027,0.020397781135007235,ESHOCK_08_LOC1,act,0.5,SR,,activated,True,True
105,0.05249357837849558,0.08093359718370283,0.03012107690774819,ESHOCK_08_LOC1,act,0.5,SR,,activated,True,True
106,0.05271214029688162,0.05421059660374217,0.03262585939277847,ESHOCK_08_LOC1,act,0.5,SR,,activated,False,True
107,0.04399525374281029,0.056798083766001026,0.024376948929290775,ESHOCK_08_LOC1,act,0.5,SR,,inhibited,True,False
108,0.079439455268319,0.10338962266051964,0.04453569029482319,ESHOCK_08_LOC1,act,0.5,FF,,inhibited,True,True
109,0.03499273110601843,0.05271626344784606,0.022362339735949442,ESHOCK_08_LOC1,act,0.5,SR,,inhibited,True,False
110,0.04260335054392707,0.06400989345167107,0.028068691182096542,ESHOCK_08_LOC1,act,0.5,SR,,inhibited,True,False
111,0.08364724718430311,0.054987944682675385,0.0459827870035498,ESHOCK_08_LOC1,act,0.5,FF,,activated,True,True
113,0.11235900440705711,0.06897997966988008,0.05839449814731454,ESHOCK_08_LOC1,act,0.5,FF,,activated,True,True
114,0.10645711010353955,0.08739112573730416,0.04504152033893848,ESHOCK_08_LOC1,act,0.5,FF,,no_response,True,True
115,0.06621760654502476,0.06606052890512122,0.036676842366421714,ESHOCK_08_LOC1,act,0.5,SIR,,activated,True,True
116,0.0771884838860564,0.06889220875462504,0.042015103153794975,ESHOCK_08_LOC1,act,0.5,FF,,inhibited,True,False
118,0.15686218048565037,0.09457222836450233,0.0639069170404824,ESHOCK_08_LOC1,act,0.5,SIR,,no_response,True,True
121,0.1010376540411332,0.07611483886480401,0.05256521001907098,ESHOCK_08_LOC1,act,0.5,SR,,activated,True,True
122,0.1131388898559529,0.08247202910340513,0.04858872474301067,ESHOCK_08_LOC1,act,0.5,SIR,,no_response,True,True
123,0.10512908473768577,0.08452132443458443,0.058457380180643954,ESHOCK_08_LOC1,act,0.5,SIR,,activated,False,True
124,0.14816796724959408,0.08724358505328277,0.06050580894324966,ESHOCK_08_LOC1,act,0.5,SIR,,no_response,True,True
126,0.00697734164403782,0.04717729680128333,0.011312251463091031,ESHOCK_08_LOC1,act,0.5,SIR,,inhibited,True,True
127,0.025747273939693283,0.038301200058215586,0.022689416065918913,ESHOCK_08_LOC1,act,0.5,SIR,,no_response,True,False
128,0.10059913232100469,0.07265737497465409,0.04383289297596765,ESHOCK_08_LOC1,act,0.5,FF,,no_response,True,True
132,0.07052321543554085,0.10587019220554658,0.022589776008023425,ESHOCK_09_LOC1,act,0.5,SR,True,activated,True,True
135,0.0817189254031537,0.2115796561501612,0.026798448087998205,ESHOCK_09_LOC1,act,0.5,FF,True,inhibited,True,True
136,0.050057957872275065,0.0932099479041867,0.017643977982190712,ESHOCK_09_LOC1,act,0.5,SR,True,no_response,True,False
137,0.16921643467971087,0.216781642326492,0.04546635755426349,ESHOCK_09_LOC1,act,0.5,SR,True,activated,False,False
138,0.10633403224566942,0.15815337512175712,0.030001100150521487,ESHOCK_09_LOC1,act,0.5,SR,True,activated,True,True
139,0.0542532953023812,0.06752208060672399,0.017986524947673107,ESHOCK_09_LOC1,act,0.5,SR,True,no_response,True,False
140,0.19018782111480667,0.232557916043905,0.04930240859143063,ESHOCK_09_LOC1,act,0.5,SR,True,activated,True,True
